,0,1,2,3,4,5
218080,0,1976091064,Sat May 30 16:33:57 PDT 2009,NO_QUERY,Daygarrr,My dads in the carpool laughing at me 
218240,0,1976122937,Sat May 30 16:38:09 PDT 2009,NO_QUERY,GADataGuy,@Mykale007 You have a mean streak! 
218400,0,1976161507,Sat May 30 16:43:18 PDT 2009,NO_QUERY,MaarieJJ,'Bread of cheese. hm *-*  /Jonas reminded of that show reminded me that I reminded my waiting a year for not going      -kill me.
218560,0,1976197631,Sat May 30 16:48:03 PDT 2009,NO_QUERY,MarketersVA,Free Chips &amp; Queso at Chili's = boo boo belly 
218720,0,1976230332,Sat May 30 16:52:21 PDT 2009,NO_QUERY,azdang,"@imcudi I haven't gotten a response yet, cudder "
218880,0,1976262242,Sat May 30 16:56:39 PDT 2009,NO_QUERY,mary13may,sad   WHY YOUR FRIENDS BETRAY YOU?
219040,0,1976302005,Sat May 30 17:01:54 PDT 2009,NO_QUERY,ladydianaa,work is so slow and i hate rainy days 
219200,0,1976336955,Sat May 30 17:06:22 PDT 2009,NO_QUERY,caseyxfedor,This sucks sitting here with nothing to do 
219360,0,1976376389,Sat May 30 17:11:31 PDT 2009,NO_QUERY,TylerKayy,@Sunkissed876 D:     Put ice on itt!!  How'd u burn it?     Please dont die!!! &gt;.&lt; 
219520,0,1976416333,Sat May 30 17:16:52 PDT 2009,NO_QUERY,laasen,"Ugh, I hate it! Poor Sirius  "
219680,0,1976454000,Sat May 30 17:22:00 PDT 2009,NO_QUERY,rachelvictoriaa,i gotsta bad headache  i don't like this
219840,0,1976489249,Sat May 30 17:28:13 PDT 2009,NO_QUERY,chennster,Ate something that's got me super sick! Haven't felt that in a while... I suspect bad salsa at #costa vida 
220000,0,1976535766,Sat May 30 18:23:02 PDT 2009,NO_QUERY,albooboo,everything is coming to an end!!! so sad 
220160,0,1976569799,Sat May 30 18:28:14 PDT 2009,NO_QUERY,BeantownCutie,@YoungQ so u used to live in the Bean and it isn't one of ur fav cities  http://myloc.me/28VM
220320,0,1976597261,Sat May 30 18:32:34 PDT 2009,NO_QUERY,craftybaker,Night in to myself and to tend to my poor puppy 
220480,0,1976634873,Sat May 30 18:38:16 PDT 2009,NO_QUERY,Swagsworth,@haykuro  I hope everything works out for the best. Your releases are awesome.
220640,0,1976665690,Sat May 30 18:43:11 PDT 2009,NO_QUERY,jemjem1983,Dosed up on painkillers. Hopefully I won't throw up again  .......why me?
220800,0,1976702415,Sat May 30 18:49:09 PDT 2009,NO_QUERY,dancegirl5741,grrr.. why'd i have to have soccer tomorrow? could've gone to wonderland. 
220960,0,1976736001,Sat May 30 18:54:59 PDT 2009,NO_QUERY,nascar_roval,"Wow tornado's touching down all over Loveland, OH hope my apt ok "
221120,0,1976768578,Sat May 30 19:00:50 PDT 2009,NO_QUERY,shariselw,twitter is trippin. 
221280,0,1976795708,Sat May 30 19:05:35 PDT 2009,NO_QUERY,SpokeWithPics,@annamartins I'm going to have to give it up...took several min of frustration to send single tweet. Sorry 
221440,0,1976825655,Sat May 30 19:11:43 PDT 2009,NO_QUERY,PushaCre,@LiFeSiZeBaRbii I know sadly   http://myloc.me/29aw
221600,0,1976862109,Sat May 30 19:20:27 PDT 2009,NO_QUERY,ElliottOrtiz,getting over my loss at the casino and the nuggets loss...all in the same night...ITS CAUSE UR NOT WIT ME 
221760,0,1976893394,Sat May 30 19:27:50 PDT 2009,NO_QUERY,Emmy_Doodle,Wishes you were here 
221920,0,1976922252,Sat May 30 19:34:30 PDT 2009,NO_QUERY,damorebaby,@nicksantino i wish i could have come! unfortunately i had no way to get there 
222080,0,1976952718,Sat May 30 19:40:50 PDT 2009,NO_QUERY,thepostergirl,ok where are all the good looking ppl who dress nice? I guess they know they 2 fly for sat night &amp; stayed home 
222240,0,1976981443,Sat May 30 19:46:23 PDT 2009,NO_QUERY,Bastante_P,@MzSocialBfly brownie supply is out of town 
222400,0,1977010612,Sat May 30 19:51:42 PDT 2009,NO_QUERY,sassacassie,"@sportsguy33 sad, but true "
222560,0,1977040479,Sat May 30 19:56:45 PDT 2009,NO_QUERY,Melma29,just watched the strangers.....i am now really scared hahah 
222720,0,1977065869,Sat May 30 20:00:48 PDT 2009,NO_QUERY,AdamasityBarbie,@adamasity_bebe I miss u too  see u on monday
222880,0,1977098152,Sat May 30 20:05:49 PDT 2009,NO_QUERY,melissapark,@thefragments was supposed to call me 
223040,0,1977127923,Sat May 30 20:10:08 PDT 2009,NO_QUERY,kdeezy,@GMMR Crap! I missed it. I needed a reminder tweet. I miss the Pie Hole crew so much. 
223200,0,1977159797,Sat May 30 20:15:06 PDT 2009,NO_QUERY,iamdaniela,@justrobby I think I'm gonna have a minute silence... Shattered 
223360,0,1977191001,Sat May 30 20:20:14 PDT 2009,NO_QUERY,rlangdon,"@MissSomething @starlike Yes, I'm coming! But I need to figure out how to get there  NYC subways are scarier than TO subways."
223520,0,1977225119,Sat May 30 20:25:43 PDT 2009,NO_QUERY,fherzii,I miss YOU!! 
223680,0,1977255947,Sat May 30 20:30:31 PDT 2009,NO_QUERY,ashleypearl,uh my knees are so achey 
223840,0,1977286849,Sat May 30 20:35:40 PDT 2009,NO_QUERY,clareyberryy,i have three cuts on my hand from opening a gatorade bottle. 
224000,0,1977319599,Sat May 30 20:41:11 PDT 2009,NO_QUERY,laurkleinhenz,@K8TGreen ill be praying for you 
224160,0,1977355043,Sat May 30 20:47:20 PDT 2009,NO_QUERY,jdiwaaa,i miss you 
224320,0,1977388564,Sat May 30 20:52:59 PDT 2009,NO_QUERY,bnoyes1026,had a bad day 
224480,0,1977424976,Sat May 30 20:57:15 PDT 2009,NO_QUERY,saranorris,Marley and me is the saddest movie ever! Tear 
224640,0,1977457920,Sat May 30 21:01:01 PDT 2009,NO_QUERY,underrox,OH GOD I'M GETTING OBSESSED AGAIN 
224800,0,1977495947,Sat May 30 21:05:26 PDT 2009,NO_QUERY,ItsCoolCamille,"I need new clothes  and my iPod back , fml ."
224960,0,1977536580,Sat May 30 21:10:15 PDT 2009,NO_QUERY,Cellohead87,I have a fever again.  I've got on two pairs of pants and a t-shirt and my SAI jacket again. Ugh. Go away! Seriously. I'm sick of this.
225120,0,1977572681,Sat May 30 21:14:43 PDT 2009,NO_QUERY,MelissaSuzanne,@VentureComics not yet   but hoping for you- i bet if you post it here you will get some responses
225280,0,1977606984,Sat May 30 21:18:56 PDT 2009,NO_QUERY,thisiskayla,Ate WAY too much watermelon... I think that there's less to this than I thought. So I'm pathetic once again 
225440,0,1977639253,Sat May 30 21:22:57 PDT 2009,NO_QUERY,ohkaity,"@killbot I MISSED IT TOO and there are like 47 tweets from L&amp;L and Jen  BUT THEY ARE ON TVSHARE, they are they are."
225600,0,1977672545,Sat May 30 21:27:19 PDT 2009,NO_QUERY,JIDamaliKai,@therealmiamazin no HBO I miss it so  has that Jill scott show started?
225760,0,1977707456,Sat May 30 21:31:54 PDT 2009,NO_QUERY,heresy002,I'm up right now Instead of In bed......cause I can't sleep + been crying my eyeballs out for hours 
225920,0,1977741355,Sat May 30 21:36:22 PDT 2009,NO_QUERY,EppsHolla,Saying bye bye to bobby for the summer.... 
226080,0,1977774876,Sat May 30 21:40:55 PDT 2009,NO_QUERY,princesslg,My daughters and I have really bad allergies! I think I'm gonna die! 
226240,0,1977809426,Sat May 30 21:45:33 PDT 2009,NO_QUERY,lend4health,@josephdee Sorry to hear about the sadness today 
226400,0,1977841087,Sat May 30 21:49:54 PDT 2009,NO_QUERY,Kendall925,Didn't make level 5.  
226560,0,1977875034,Sat May 30 21:54:32 PDT 2009,NO_QUERY,spiralsxxx,getting pissed how shit this day is 
226720,0,1977910410,Sat May 30 21:59:22 PDT 2009,NO_QUERY,loverelapse,Can't talk to BF. Thought Crickets was the only place I could go without preggos. WRONG. 
226880,0,1977947678,Sat May 30 22:04:20 PDT 2009,NO_QUERY,REFINEDBYMANDA,Missed sneaker pimps. 
227040,0,1977978920,Sat May 30 22:08:43 PDT 2009,NO_QUERY,SweetOne76,@YoungQ *waving* hey! So Sasha does Theatre?..that's cool! That's what my degree is in..although I'm not putting it to good use right now 
227200,0,1978009359,Sat May 30 22:13:06 PDT 2009,NO_QUERY,Alishamaynard,is off to bedd for the night not feeling well  ....good ight everyone ...grandparents tomorrow ???
227360,0,1978044894,Sat May 30 22:18:12 PDT 2009,NO_QUERY,tubbieee,Im sooo sad i didnt go to prom  fuck me. Atleast im drinking with my girls.
227520,0,1978077322,Sat May 30 22:23:02 PDT 2009,NO_QUERY,timnovinger,@christinaesmith Sorry to hear that 
227680,0,1978108949,Sat May 30 22:27:55 PDT 2009,NO_QUERY,StacyLynn04,my mind hurts... i knew it was possible to get a headache.. but never thought it possible to get a mind ache  So ready for this to be over
227840,0,1978141523,Sat May 30 22:32:45 PDT 2009,NO_QUERY,Zosog,doesn't feel like going to uni on a sunday but is going to have to be the case with a dead mac  bah want assignments to be over soooon
228000,0,1978173430,Sat May 30 22:37:33 PDT 2009,NO_QUERY,EmilyWalpole,Im going through @bbbbrittany withdrawals. 
228160,0,1978206269,Sat May 30 22:42:44 PDT 2009,NO_QUERY,LuciaHolm,"@pumpkintuscadro that IS perfection! i hate that we are so many minutes away from eachother! roggie is going through withdrawal, as am i "
228320,0,1978240080,Sat May 30 22:48:07 PDT 2009,NO_QUERY,jcisinthecrowd,"dear stella bella. . . enough said. I burned your friends house down,sorry "
228480,0,1978269790,Sat May 30 22:52:53 PDT 2009,NO_QUERY,Cecekc,"@DoubleRay man...I just can't believe they lost tho...it really hurt me, I was really thinkin they was gon pull it thru  it was a shocker"
228640,0,1978306144,Sat May 30 22:58:48 PDT 2009,NO_QUERY,Leya_,I've decided not to bother him anymore 
228800,0,1978339825,Sat May 30 23:04:12 PDT 2009,NO_QUERY,SOULPITCHDIVA,AWWW HOT JUST SAW MY CREDITS ON CHAPELLE YEEPEEEE..   Those where happy funny long talent meeting nites! redbull &amp; skateboard
228960,0,1978374924,Sat May 30 23:10:10 PDT 2009,NO_QUERY,_ShirleyChen,@kaitxr my pimples on my face! ew 
229120,0,1978411551,Sat May 30 23:16:37 PDT 2009,NO_QUERY,koolbanana12,I walk into the living room right as the sad doggy commercial comes on  I MISS MY PUPPY SO MUCH
229280,0,1978448147,Sat May 30 23:23:15 PDT 2009,NO_QUERY,davidebbo,"If I used Verizon I could watch live tennis on espn360, but they block comcast  FiOS folks, how well does it work?  http://bit.ly/13As5x"
229440,0,1978482430,Sat May 30 23:29:48 PDT 2009,NO_QUERY,NKOTBahamas2009,@kamy775 jon and kate might seperate... what happened to for better and for worse? 
229600,0,1978517040,Sat May 30 23:36:17 PDT 2009,NO_QUERY,kimberlyg_,woahhh good night! Back home from bartending wow do bars close early in Canada 
229760,0,1978547607,Sat May 30 23:42:07 PDT 2009,NO_QUERY,Mirna023,@NKOTBahamas2009 I did hear that...someone said on here before I went on my run. That sucks...5 secs? Had to be Access! 
229920,0,1978617368,Sat May 30 23:55:09 PDT 2009,NO_QUERY,rt_dragmetohell,"@AmberRAWWR I just saw Drag Me To Hell. It was pretty good, but there was no gore "
230080,0,1978657366,Sun May 31 00:02:35 PDT 2009,NO_QUERY,RAVERJONO,@JediRyan7 agh yeah but I still can't get it to work out..  I couldn't find a thing on WA for the process.
230240,0,1978692771,Sun May 31 00:09:17 PDT 2009,NO_QUERY,lovejeylee,...   love my babies.
230400,0,1978726429,Sun May 31 00:15:48 PDT 2009,NO_QUERY,adum,"@niffster cheers jen(nifer). saha's opening goal came faaaaaar to early. it added even more pressure, which proved to be too much. "
230560,0,1978765366,Sun May 31 00:23:34 PDT 2009,NO_QUERY,kiannabanks,@TeekDaFreekCxC nah im 18 lol i can club but cant drink in da bars yet  lol
230720,0,1978803375,Sun May 31 00:31:21 PDT 2009,NO_QUERY,bananajelly16,"i dont why, but for some reason i dont really want school to end "
230880,0,1978842471,Sun May 31 00:39:37 PDT 2009,NO_QUERY,blue_rose,"@DoctorJohnSmith It was a hideous, hideous train wreck and I'm so sorry for you two that it happened. "
231040,0,1978874572,Sun May 31 00:46:21 PDT 2009,NO_QUERY,KaieaZAngEl,@koolcreation  :'( damn
231200,0,1978914070,Sun May 31 00:55:08 PDT 2009,NO_QUERY,damiiaaa,I WANT TO BE WATCHING ELORA DANAN AGAIN TONIGHT AND EVERY NIGHT FORVER. OOWWWWW   
231360,0,1978949399,Sun May 31 01:02:41 PDT 2009,NO_QUERY,juliet128,"typical, i'm starting to hear neighbours opening windows, my peace will soon be shattered. "
231520,0,1978980933,Sun May 31 01:09:55 PDT 2009,NO_QUERY,roskylove,@HeYSiD I believe it...you guys confuse the crap out of me 
231680,0,1979013705,Sun May 31 01:17:27 PDT 2009,NO_QUERY,sadagardner,my neighbors are way too loud on the weekends. 
231840,0,1979049933,Sun May 31 01:26:11 PDT 2009,NO_QUERY,LukeCaporn,What the fuck is going on Port  #AFL
232000,0,1979080787,Sun May 31 01:33:37 PDT 2009,NO_QUERY,janine_j9,@TimothyH2O and is the leighton video up or what ? you said you were gonna update me 
232160,0,1979111133,Sun May 31 01:40:58 PDT 2009,NO_QUERY,DreamGoldenHaze,Last day in Poland. 
232320,0,1979144799,Sun May 31 01:49:12 PDT 2009,NO_QUERY,Andrew_W,@shanespargo Need to vote with my keyboard and do this assignment instead! 
232480,0,1979176351,Sun May 31 01:56:48 PDT 2009,NO_QUERY,YumiYeashan,i wanna see Drag Me To Hell but I just broke up wit my GF so it looks like it's me &amp; my Stace Mace. No one to hold 
232640,0,1979209394,Sun May 31 02:04:31 PDT 2009,NO_QUERY,Muddddy,Snuggling up! So cold 
232800,0,1979245405,Sun May 31 02:13:36 PDT 2009,NO_QUERY,Akasha_CM,"@TMTOHD It is a shame is a good item, last week was the surprise star of the show and now is out? Kennedy is not just poor "
232960,0,1979275354,Sun May 31 02:21:02 PDT 2009,NO_QUERY,Ninushka_cz,still raining here.... 
233120,0,1979308748,Sun May 31 02:29:42 PDT 2009,NO_QUERY,giloi2009,"@Applecored nope I've got a really rubbish LG viewty, I'd get an iphone but it won't work on three "
233280,0,1979337634,Sun May 31 02:36:47 PDT 2009,NO_QUERY,Janine_Abaud,@unpredictableAR: awww how come? 
233440,0,1979371529,Sun May 31 02:45:32 PDT 2009,NO_QUERY,donkamero,"@EveBulloch mines verified within a few hours, worked for a day then stopped working  But that was a few months ago"
233600,0,1979406524,Sun May 31 02:54:51 PDT 2009,NO_QUERY,Lizloz,@gemmak500 well.. sob.. I've only had one invite even though Everyone seems to be playing 
233760,0,1979437326,Sun May 31 03:02:35 PDT 2009,NO_QUERY,xParanoid,i reallllllly dont want to go back to school tomorrow 
233920,0,1979475097,Sun May 31 03:12:19 PDT 2009,NO_QUERY,strickenlament,"@rogueanomaly - yup, on my writing hand! Not good. Ooh yeah paper cuts hurt loads as well "
234080,0,1979510353,Sun May 31 03:21:39 PDT 2009,NO_QUERY,emzie2291,"Wants the Sims 3 to be in my hands  5 days to go grrr....Loving the sunshine, but not the heat does that make sense? lol"
234240,0,1979545812,Sun May 31 03:30:37 PDT 2009,NO_QUERY,calire,Slightly annoyed I didn't do my presentation for tomorrow before now. I will be stuck inside on the laptop all day. 
234400,0,1979577782,Sun May 31 03:39:00 PDT 2009,NO_QUERY,hannnng,"go through my WHOLE itunes to decide what to put on my ipod its a boring, grueling and difficult job but someone has to do it  HELP ME!!"
234560,0,1979611540,Sun May 31 03:47:40 PDT 2009,NO_QUERY,Sazinwonderland,@AndrewBoland ive noticed that hey.. there always so quick.. it sucks!! @rove1974 the interviews feel so short now.. 
234720,0,1979642520,Sun May 31 03:55:11 PDT 2009,NO_QUERY,adorelavida,"Cannot sleep after seeing all those Drag Me To Hell trailers all over the internet,oh my god  I CAN'T ESCAPE THEM.I'M SO SCARED RIGHT NOW!"
234880,0,1979677227,Sun May 31 04:03:29 PDT 2009,NO_QUERY,gingerjeans,"Bovvered about @amystow 's tweet and missing her, too  mwah"
235040,0,1979706269,Sun May 31 04:10:30 PDT 2009,NO_QUERY,emhol7,@annieasprey HARRY POTTER 6. im seeing it in america without you guys  boo
235200,0,1979738113,Sun May 31 04:18:14 PDT 2009,NO_QUERY,toen,"watch chef master, the doctor, unpack our shoping, expense log .. now iroooooning .. hiks "
235360,0,1979768129,Sun May 31 04:25:37 PDT 2009,NO_QUERY,DesmondsDream,Trying to catch up on my sleep. You don't sleep much in the hospital- enemia makes you tired too 
235520,0,1979797108,Sun May 31 04:32:34 PDT 2009,NO_QUERY,debarouchi,@chasingangel82 Yeah good point. I'm just feeling uggh now 
235680,0,1979824030,Sun May 31 04:39:08 PDT 2009,NO_QUERY,Cpt_Oblivious,"@Goatzilla Yea, it was "
235840,0,1979858074,Sun May 31 04:47:23 PDT 2009,NO_QUERY,sp1nn3r,"home from work, yaya, only to have to go back in 8 and a half hours "
236000,0,1979892411,Sun May 31 04:55:31 PDT 2009,NO_QUERY,Lil_BrittBritt,trying to take my nose stud out but it hurts  the ball at the end won't to through the whole of the piercing 
236160,0,1979927561,Sun May 31 05:03:25 PDT 2009,NO_QUERY,TheWickedEast,says PS3 won't update.  Connection keeps failing. :| http://plurk.com/p/xe0dn
236320,0,1979959517,Sun May 31 05:10:33 PDT 2009,NO_QUERY,AnUnpopularGirl,Ouchies! Found that I have another infected toenail.  Probably the last one I'll have in a while 'cos I've stopped picking at my nails! &lt;D
236480,0,1980004475,Sun May 31 05:20:37 PDT 2009,NO_QUERY,blinds1,"'Bout to wake gmidget243 so we can head up to petite jean mountain this am.  No, we didnt c chris allen while in conway...  "
236640,0,1980037713,Sun May 31 05:27:54 PDT 2009,NO_QUERY,hungrily,I love meeting people here.. talked to the security guard this morning and found out he has no family and only gets 4 days off a month 
236800,0,1980071451,Sun May 31 05:35:02 PDT 2009,NO_QUERY,annabelyee,"@cheeseeecake me toooo, but i still have a heap of assignments to get through "
236960,0,1980103236,Sun May 31 05:41:49 PDT 2009,NO_QUERY,PhillyfanDee,Poor Cleveland 
237120,0,1980137496,Sun May 31 05:48:58 PDT 2009,NO_QUERY,mariestephan,im soo insecure right now 
237280,0,1980170506,Sun May 31 05:55:41 PDT 2009,NO_QUERY,morganjay,theres this really annoying bird pecking at the side of my house right outside my room! it woke me up  and its a bit too early for me....
237440,0,1980204247,Sun May 31 06:02:07 PDT 2009,NO_QUERY,watchasifall,"@_juliette lol yeah, sorry  i don't really know how to explain it"
237600,0,1980238164,Sun May 31 06:08:33 PDT 2009,NO_QUERY,DeejayDeanna,Has to narrow down about 350 songs to about 110 for her party and don't know which ones to cut  Any suggestions before i start cutting it?
237760,0,1980272363,Sun May 31 06:15:00 PDT 2009,NO_QUERY,Candia_isis,waking up hangover to go watch demetri play soccer is so not fun ugh 
237920,0,1980305206,Sun May 31 06:20:55 PDT 2009,NO_QUERY,omfgsam,@popatmyheart_x the papparatzi video? ohh the spelling 
238080,0,1980339130,Sun May 31 06:27:08 PDT 2009,NO_QUERY,jacobbrwr,I feel much better today. I'm still stressed out though; just because of yesterday. I'm so tense. I have to get ready for soccer. 
