,sentiment,post
2405,0,Hahaha ohhkay Yeah. I hate some teacher. lol not hate. Like unlike. Haha. Me too! But i think we should now?
2406,0,"Yes. The couple lives in N. Calif, good friends, whn I lookd in her eyes, I felt her pain grieving frm other moms losses"
2407,0,"sounds like fun, but I don't have an Emergency Tea Mug"
2408,0,bad news: (via
2409,0,Anyways just home had to do english exam 15 pages(Y) had to talk to the paper and get a pic taken with no make up no extentions xD
2410,0,"is heading off from New Brunswick back to Salem, MA and the real world"
2411,0,so who was at rocky last night? i totally missed out saw the hangover. best movie ever.
2412,0,Urgh....... flying back to sunny scotland tomorrow Bording school sucks!
2413,0,HOW ABOUT MY FUTURE.
2414,0,Ok so there's mass twitts about that movie... def bout to go to the show an see tht! Only if today was Wed
2415,0,she kalled me and old lady lol
2416,0,Missed your test Have a big ole Twitter kiss tho XXXXXXXXXX
2417,0,POW! damn im missing the day AGAIN! my sleep sched is messed up...sry you know who you are...I cant talk to you today
2418,0,No one should forgive you for that
2419,0,"at home, sick the power of copy paste.. . get well soon, dear! *hugs*"
2420,0,kept waking up M last night because I yelled during my bad dreams.
2421,0,I tried but she moved
2422,0,Lots of stories of Sprint stores selling out of the Palm Pre already.
2423,0,"Ab in die Stadt, muss Shoppen"
2424,0,lmfao! Spec I love u. Come back
2425,0,"Good morning FB and Tweeps, on my way to the gym, I have lots of cardio to do. My Wii age is 47 and I was told that I'm obese. Gggrrr"
2426,0,Anyone else at presenting on a Mac? Having a dongle issue
2427,0,Ya its pretty fun... But we're standing here doing nothing right now
2428,0,please don't make this pretty-awesome day going to really-bad day please stop making me hate you
2429,0,"I hate driving near Meadowhall when it's busy. Was cut up 4 times, pulled out on twice and one dozy van driver who randomly swaps lanes."
2430,0,"told alex going, later only i realize have to reg b4 go. although site front say registration on that day at venue."
2431,0,im sorry to hear that
2432,0,didn't go to the fair! Was crap anyway.
2433,0,The studying starts and my stress is exponentially multiplied
2434,0,either Up or The Hangover... probably The Hangover though LOL... Jewelz isn't up yet
2435,0,At the market and...its chilly and no kids. Ah the trials of being a facepainter...
2436,0,"nnnnope, couldnt see him"
2437,0,Or maybe i used up all my productivity too early.. Now i'm having a hard time doing much of anything
2438,0,Does the game require posting on Twitter? I'm about ready to unfollow some people because of the constant game tweets.
2439,0,i wish the rain would stop so I could go to Arts in the Park. I have been looking forward to it all week.
2440,0,then you wouldn't know me. I love you. We will get through this together.
2441,0,No. He gave me cash. lol! Dads gone already to play in a charity golf tournament in Greenville. I never get to see him. Sucks
2442,0,Why does everyone text me when I'm asleep?
2443,0,LOL! i heard the bed squeaking! yet another thing i don't like abt this townhouse!
2444,0,boooooo i miss you see you next week? xxx
2445,0,Another grey hair I'm not very happy about this
2446,0,Pet Society is getting boring...my pet earns small amount of coins.
2447,0,going back to uia tmrw
2448,0,u sure better visit! OMG what will I do without u there
2449,0,no i wish though!
2450,0,Im ok ty. Its like back to winter here today
2451,0,"Am I the only Scifi fan around here? You know, Farscape, Stargate, Battlestar Galactica, Firefly Stuff like that. I'm the only stargazer?"
2452,0,auch... drop by 1 75. jumptags.com
2453,0,"Tisha, would you believe it if I told you I have not experienced 90+ degrees is nearly *FOUR YEARS?*"
2454,0,.... I don't have y!m HANG ON LET ME FIX THAT JUST FOR YOU
2455,0,i cant see the lizrd in the pic lol
2456,0,haha you ok? my tv has gone bloody gay boo sucks xx
2457,0,I've think I'e broken my iPhone. Help me fix it! It says it needs to be restored but can't connect to iTunes
2458,0,Aw my poor little is feeling sick.
2459,0,it's gonna be a hot one today. it's barely 9 and it feels like it's already 85! wish i wasn't working 'til 7 boo
2460,0,it still isn't available in my area!
2461,0,my computers too small for it it sucks! Mine is 0.5GB and it has to be 1GB.. booo
2462,0,just got back~ flying off again
2463,0,now i gotta go back to work.
2464,0,My laptop charger is fucked up! FUCK YOU HP!
2465,0,Yesterday = total disaster. 10 hours driving and couldn't find Live Oak.
2466,0,too many gargleblasters
2467,0,had the worssst day and is totally depressed
2468,0,Frankenmuth is a no go
2469,0,"Hello, IM BACK!! REAllY BUSY !! -omg- My Phone Broke No Textin .. Only Calls ( 4now ) lIFE is lIFE .. What R U Doing ?!?!"
2470,0,the problem with my antiglare glasses is that i can no longer oogle at women behind me
2471,0,So im in tampa and lost...put me at the wheel of a truck in a new city with no navigation. We got probs lol
2472,0,sorry for ruining everyones life
2473,0,two staples just went into my foot.
2474,0,has the travelling bug....but no money!
2475,0,Just got back from the hospital. Cut my leg and had to get stitches.
2476,0,Eeeeeeeeeeek Pear cider.... Dangerous fluid. Prefer normal but drink pear at music festivals. Hangover from Hell
2477,0,It's 2am. I gotta sleep if not my parents would kill me. Night!
2478,0,I WANT TO SEE UP!
2479,0,"Hey Rob! I need a cheer up smile, I've just found out my cousin has an inoperable brain tumour and it's made me feel sad"
2480,0,"AAAAAAAAAA DEU VONTADE DE OUVIR BEATLES, KD O MEU GREATHITS"
2481,0,"next week is going to be hell. today i watched Let The Right One In and it was AMAZING, highly recommended, now i'm studying"
2482,0,ouch but I have to admit it's tough to beat pastries and free wifi
2483,0,just got back from socce we lost
2484,0,my feet hurt got my fluffy pink slippers on now XD
2485,0,Up at my dads trailer. wireless is not working
2486,0,Finished Sarah's Key.
2487,0,Where'd the warm sunny days go?
2488,0,I actually put the heating on this morning. It was freezing. So much for the bloody BBQ summer the weather people predicted
2489,0,Its so cold
2490,0,yayyyay!! i'm gonna c my bff who i miss them so much
2491,0,"i am seriously so sad right now guys, my summer's going be so less funny"
2492,0,still can't hear anything on the website
2493,0,One more final to go. Only 11 chapters to study in 48 hours. NBD?
2494,0,me too
2495,0,i want to win the sweetstakes to get the free gear plz god let me i will love rob dyrdek 4 ever plz dont leave rob dyrdek plz
2496,0,DAM! are my fave band ever I won tix on here to see them and couldnt go
2497,0,and the key is in the wrong place
2498,0,I tried to take pictures of joe bidden. I was really close to him but the glare messed up my pics.
2499,0,leasing apartments... slow Saturday ...
2500,0,so mutha effin bored
2501,0,waiting for my last clients of the day. Ready to start the weekend. Not much to do..... Sick kid at home.
2502,0,noo It's the worst feeling E V E R! and the feeling when you know that you'll never going to meet him with the big H either
2503,0,Cleaning out my desk at work.. Its my last week here.
2504,0,Going to my cousions graduation. His last name starts with A. Which means after he walks by 2 hours of boredom
2505,0,Another great yr the Lori Foster event. Didn't win a pretty basket though
2506,0,yes I need a ride
2507,0,I'm liking Saffia but can't understand how she could leave her young baby
2508,0,you sad?
2509,0,"you know what's funny, I could've gotten my birthday present 9 days ahead of time. oh well"
2510,0,"Man that sucks. Yeah, anime kids are picky. Lucky for me they love the Runaways. XD BANK!"
2511,0,I HAVENT BEEN ON THIS IN AGES! i forgot my password
2512,0,Sitting in my office waiting for 5. Kids playing/yelling/crying in the office next door ... *looks clock* ... Only 8mins have passes
2513,0,Oops! These little boo-boos sometimes happen
2514,0,Is fed up with this assignment gosh can not wait for it 2 be over :@
2515,0,I tried real hard and couldn't find anyone to go with
2516,0,Officially in charge of the cafe for two whole weeks and now having to do more shifts because my poor shift buddy had a stroke!
2517,0,This night I have the honor to pick up my sis and her friend from Rock am Ring. So not looking forward to the traffic
2518,0,he didnt show up... dang it...
2519,0,i wish i was x
2520,0,well were are probly going to have the time of our lives since were all going to be together.. but just promise you won't cry..
2521,0,"Wit dah Princess uv course, missin him mucho ! ! ! ! idk y ughhh i gotta geht thisz off mah chest kusz hesz just dah best all i want"
2522,0,hmmm if you ever need anything let me know and ill do whatever I can... You shouldn't be made to suffer anymore
2523,0,at the library with studying for finals ugh 5 more days!!!!
2524,0,I have a cold I was up all of last night
2525,0,Grr annoyed Can my hubby get any dumber? I mean seriously just dumb as a door knob!
2526,0,"I wrote in my bio that I'm a gym rat, don't vomit on me please"
2527,0,I'm sorry that someone hacked your twitter anyway.. what's up?
2528,0,"misses college. I love being home, but part of me is definitely missing when I'm not at Ringling."
2529,0,Since I bought mac version do I also get windows version? Mac is in the shop Im stuck with windows till its fixed
2530,0,come get some coffee! one more hour of work
2531,0,NOOO! You can't be!
2532,0,feels sick and now has to get ready for work.
2533,0,I wanted to see you last night at mitchel musso's concert!! why didn't you sing with him? YOU'RE AWESOME-O!!!
2534,0,"I am sun burnt!!! I think there is a tick on my back, I have no one to help me get it off.."
2535,0,soz to hear you got sick b4 the exams eh thanks lol but i SUCK at maths. Im doing Higher but I got 20% in the mocks LOL
2536,0,My phone is being stupid again. Say no to chocolate milk.
2537,0,yes I heard. Can't watch it here
2538,0,I'm gonna take a nap. I don't think they're gonna feed me anytime soon...
2539,0,headache ready to watch a movie!!!!
2540,0,er hem! what about my shout out
2541,0,It was snowing in Tuscany.
2542,0,"at home alone, it feels empty"
2543,0,I know-I decided to hang with my parents before I left
2544,0,my uncle also fought there. Unfortunately on the bad side R.I.P.
2545,0,I saw that dude in town today! x) barely anyone was in town today
2546,0,i want to play! no xbox
2547,0,i want to go see the yeah yeah yeahs and the arctic monkeys in july but i'm not sure i have the time. that totally sucks.
